K.V.B.PURAM,K V B PURAM
KADAPA,KADAPA MANDAL
KANAGANAPALLI,KANAGANAPALLE
KANCHIKACHERLA,KANCHIKA CHERLA
KANCHIKACHERLA,KANCHIKA CHERLA
KOTABOMMILI,KOTABOMMAL
KOTABOMMILI,KOTABOMMAL
KOTABOMMILI,KOTABOMMAL
KOTABOMMILI,KOTABOMMAL
KOTABOMMALI,KOTABOMMAL
KOTHAPALLI,KOTHAPALLE
KURNOOL,KURNOOL MANDAL
KURNOOL,KURNOOL MANDAL
KURNOOL,KURNOOL MANDAL
KURNOOL,KURNOOL MANDAL
KURNOOL,KURNOOL MANDAL
KURNOOL,KURNOOL MANDAL
L.KOTA,LAKKAVARAPUKOTA
LAXMINARSUPETA,LAXMINARASAMPET
LAXMINARSUPETA,LAXMINARASAMPET
LAXMINARSUPETA,LAXMINARASAMPET
LAXMINARSUPETA,LAXMINARASAMPET
LAKSHMINARSUPETA,LAXMINARASAMPET
MADDIKERA (EAST),MADDIKERA EAST
MEILAPUTTI,MELIAPUTTI
MUDINEPALLI,MUDINAPALLE
MUDINEPALLI,MUDINAPALLE
NAIDUPET,NAIDUPETA
NEKARIKALLU,NAKARIKALLU
NAKKAPALLI,NAKKAPALLE
NAKKAPALLI,NAKKAPALLE
NAKKAPALLI,NAKKAPALLE
NAKKAPALLI,NAKKAPALLE
NAKKAPALLI,NAKKAPALLE
NANDIKOTKUR,NANDI KOTKUR
NARASARAOPET,NARASARAOPETA
NARAYANA VANAM,NARAYANAVANAM
NELLORE,NELLORE MANDAL
NIDADAVOLU,NIDADAVOLE
NIMMANAPALLI,NIMMANAPALLE
O.D. CHERUVU,OBULADEVARACHERUVU
OBULAVARIPALLI,OBULAVARIPALLE
PEDAVEGI,PADAVEGI
PAMURU,PAMUR
PARAWADA,PARAVADA
PATTIKONDA,PATTIKANDA
PEDA  ARAVEEDU,PEDAARAVEEDU
PEDACHERLO PALLE,PEDACHERLOPALLE
PEDDAPANJANI,PEDDA PANJANI
PEDDATHIPPASAMUDRAM,PEDDATHIPPASAMUDRA
PEDDATHIPPASAMUDRAM,PEDDATHIPPASAMUDRA
PEDDATHIPPASAMUDRAM,PEDDATHIPPASAMUDRA
PEDDATHIPPASAMUDRAM,PEDDATHIPPASAMUDRA
PEDDATHIPPASAMUDRAM,PEDDATHIPPASAMUDRA
PEDDA THIPPASAMUDRAM,PEDDATHIPPASAMUDRA
PELLAKURU,PELLAKUR
PENAGALUR,PENAGALURU
PENUKONDA,PENUGONDA
PRODDATUR,PRODDUTUR
PULIVENDULA,PULIVENDLA
PULLAMPET,PULLAMPETA
PUTTAPARTHY,PUTTAPARTHI
RAJAHMUNDRY(RURAL),RAJAHMUNDRY RURAL
RAMAKUPPAM,RAMA KUPPAM
RAMAKUPPAM,RAMA KUPPAM
RAVIKAMATAM,RAVIKAMATHAM
RENTACRINTALA,RENTACHINTALA
ROWTHULAPUDI,ROUTHULAPUDI
ROWTHULAPUDI,ROUTHULAPUDI
RAYACHOTI,ROYACHOTI
MYDUKUR,S MYDUKUR
S.MYDUKUR,S MYDUKUR
S. RAYAVARAM,S RAYAVARAM
SAMBEPALLI,SAMBEPALLE
SANKAVARAM,SANKHAVARAM
S.N.PADU,SANTHANUTHLAPADU
SANTHIPURAM,SANTHI PURAM
SANTHIPURAM,SANTHI PURAM
SATTENAPALLI,SATTENAPALLE
S.R.PURAM,SEETHARAMAPURAM
SOMANDEPALLI,SOMANDEPALLE
SRIKAKULAM,SRIKAKULAM MANDAL
SRIKAKULAM,SRIKAKULAM MANDAL
SRIKAKULAM,SRIKAKULAM MANDAL
SRIKAKULAM,SRIKAKULAM MANDAL
SRIKAKULAM,SRIKAKULAM MANDAL
SRIKAKULAM,SRIKAKULAM MANDAL
T.NARASAPURAM,T NARASAPURAM
T.SUNDUPALLI,T SUNDUPALLE
TARLUPADU,TARLAPADU
TALLAPUDI,THALLAPUDI
THONDUR,THANDUR
TIRUPATI RURAL,TIRUPATI
TIRUPATI RURAL,TIRUPATI
TIRUPATI RURAL,TIRUPATI
TIRUPATI (RURAL),TIRUPATI
TIRUPATI (URBAN),TIRUPATI URBAN
VARARAMACHANDRAPURAM,VARARAMACHANDRAPUR
VEDURUKUPPAM,VEDURU KUPPAM
VEDURUKUPPAM,VEDURU KUPPAM
VEERABALLI,VEERABALLE
VEERULAPADU,VEERULLAPADU
VELGODU,VELGODE
VELGODU,VELGODE
VEMPALLI,VEMPALLE
VENKATAGIRIKOTA,VENKATAGIRI KOTA
VIJAYAPURAM,VIJAYA PURAM
VIJAYAPURAM,VIJAYA PURAM
VIJAYAWADA (RURAL),VIJAYAWADA RURAL
VIZIANAGARAM,VIZIANAGARAM MANDAL
VIZIANAGARAM,VIZIANAGARAM MANDAL
VIZIANAGARAM,VIZIANAGARAM MANDAL
Y. RAMAVARAM,Y RAMAVARAM
Y.RAMAVARAM,Y RAMAVARAM
YADAMARRI,YADAMARI
YERRAVARIPALEM,YARRAVARIPALEM
YERRAVARIPALEM,YARRAVARIPALEM
